##Temp./°C;Time/min;Pressure/Bar;DSC/(mW/mg);Sensit./(uV/mW)
124.38400;79.80333;19.98968;-7.928520e-002;3.14906
124.38600;79.80667;19.98968;-7.928508e-002;3.14906
124.38800;79.81000;19.98953;-7.915588e-002;3.14906
124.38900;79.81333;19.98922;-7.902675e-002;3.14906
124.39000;79.81667;19.98862;-7.902669e-002;3.14906
124.39200;79.82000;19.98831;-7.876840e-002;3.14906
124.39300;79.82333;19.98816;-7.876835e-002;3.14906
124.39500;79.82667;19.98786;-7.889732e-002;3.14907
124.39600;79.83000;19.98786;-7.889726e-002;3.14907
124.39800;79.83333;19.98801;-7.889715e-002;3.14907
124.39900;79.83667;19.98786;-7.876800e-002;3.14907
124.40100;79.84000;19.98816;-7.889698e-002;3.14907
124.40200;79.84333;19.98801;-7.902601e-002;3.14907
124.40400;79.84667;19.98831;-7.915499e-002;3.14907
124.40600;79.85000;19.98816;-7.889670e-002;3.14907
124.40700;79.85333;19.98801;-7.902573e-002;3.14907
124.40900;79.85667;19.98786;-7.915471e-002;3.14907
124.41100;79.86000;19.98756;-7.928368e-002;3.14907
124.41300;79.86333;19.98771;-7.902539e-002;3.14908
124.41400;79.86667;19.98847;-7.902535e-002;3.14908
124.41600;79.87000;19.98862;-7.915432e-002;3.14908
124.41800;79.87333;19.98862;-7.915421e-002;3.14908
124.41900;79.87667;19.98892;-7.928323e-002;3.14908
124.42100;79.88000;19.98922;-7.941220e-002;3.14908
124.42300;79.88333;19.98937;-7.967027e-002;3.14908
124.42400;79.88667;19.98922;-7.967021e-002;3.14908
124.42600;79.89000;19.98968;-7.928284e-002;3.14908
124.42700;79.89333;19.98968;-7.928279e-002;3.14908
124.42800;79.89667;19.98968;-7.966998e-002;3.14908
124.43100;79.90000;19.98983;-7.966982e-002;3.14909
124.43200;79.90333;19.99013;-7.966977e-002;3.14909
124.43400;79.90667;19.99074;-7.979874e-002;3.14909
124.43500;79.91000;19.99150;-7.979869e-002;3.14909
124.43800;79.91333;19.99165;-7.979852e-002;3.14909
124.43900;79.91667;19.99150;-7.979846e-002;3.14909
124.44000;79.92000;19.99150;-7.966932e-002;3.14909
124.44200;79.92333;19.99134;-8.005646e-002;3.14909
124.44400;79.92667;19.99059;-8.044361e-002;3.14909
124.44600;79.93000;19.99013;-8.031441e-002;3.14910
124.44800;79.93333;19.99013;-7.979796e-002;3.14910
124.44800;79.93667;19.99013;-7.915252e-002;3.14910
124.45000;79.94000;19.98998;-7.928150e-002;3.14910
124.45300;79.94333;19.98983;-7.953950e-002;3.14910
124.45300;79.94667;19.98983;-7.966859e-002;3.14910
124.45600;79.95000;19.98953;-7.992660e-002;3.14910
124.45600;79.95333;19.98892;-7.953934e-002;3.14910
124.45700;79.95667;19.98877;-7.928110e-002;3.14910
124.45900;79.96000;19.98831;-7.915190e-002;3.14910
124.46200;79.96333;19.98771;-7.915174e-002;3.14910
124.46300;79.96667;19.98771;-7.915169e-002;3.14911
124.46500;79.97000;19.98771;-7.915158e-002;3.14911
124.46700;79.97333;19.98801;-7.915147e-002;3.14911
124.46800;79.97667;19.98801;-7.928048e-002;3.14911
124.46900;79.98000;19.98816;-7.928044e-002;3.14911
124.47100;79.98333;19.98801;-7.940941e-002;3.14911
124.47200;79.98667;19.98741;-7.940935e-002;3.14911
124.47400;79.99000;19.98741;-7.928016e-002;3.14911
124.47500;79.99333;19.98756;-7.915102e-002;3.14911
124.47700;79.99667;19.98786;-7.902182e-002;3.14911
124.48000;80.00000;19.98741;-7.915073e-002;3.14912
124.48100;80.00333;19.98725;-7.927976e-002;3.14912
124.48300;80.00667;19.98725;-7.927965e-002;3.14912
124.48400;80.01000;19.98725;-7.927959e-002;3.14912
124.48600;80.01333;19.98650;-7.940857e-002;3.14912
124.48900;80.01667;19.98635;-7.927931e-002;3.14912
124.49000;80.02000;19.98680;-7.915018e-002;3.14912
124.49200;80.02333;19.98756;-7.927915e-002;3.14912
124.49300;80.02667;19.98771;-7.940817e-002;3.14912
124.49400;80.03000;19.98831;-7.966630e-002;3.14912
124.49500;80.03333;19.98847;-7.966623e-002;3.14912
124.49700;80.03667;19.98862;-7.979520e-002;3.14913
124.49900;80.04000;19.98983;-8.005327e-002;3.14913
124.50100;80.04333;19.99028;-8.005315e-002;3.14913
124.50200;80.04667;19.99104;-8.005309e-002;3.14913
124.50400;80.05000;19.99119;-8.018207e-002;3.14913
124.50600;80.05333;19.99119;-8.018195e-002;3.14913
124.50800;80.05667;19.99165;-8.031093e-002;3.14913
124.50900;80.06000;19.99225;-8.031088e-002;3.14913
124.51100;80.06333;19.99165;-8.018168e-002;3.14913
124.51300;80.06667;19.99074;-8.018156e-002;3.14913
124.51500;80.07000;19.98998;-8.005237e-002;3.14914
124.51600;80.07333;19.98968;-8.005231e-002;3.14914
124.51900;80.07667;19.98968;-7.992306e-002;3.14914
124.51900;80.08000;19.98937;-7.979397e-002;3.14914
124.52100;80.08333;19.98862;-7.914844e-002;3.14914
124.52200;80.08667;19.98710;-7.901930e-002;3.14914
124.52400;80.09000;19.98650;-7.901919e-002;3.14914
124.52500;80.09333;19.98619;-7.889004e-002;3.14914
124.52600;80.09667;19.98619;-7.889000e-002;3.14914
124.52800;80.10000;19.98619;-7.901897e-002;3.14914
124.53000;80.10333;19.98650;-7.914794e-002;3.14914
124.53200;80.10667;19.98680;-7.927691e-002;3.14915
124.53400;80.11000;19.98801;-7.927679e-002;3.14915
124.53600;80.11333;19.98847;-7.940577e-002;3.14915
124.53700;80.11667;19.98862;-7.966388e-002;3.14915
124.53900;80.12000;19.98877;-7.966377e-002;3.14915
124.54000;80.12333;19.98907;-7.966371e-002;3.14915
124.54200;80.12667;19.98983;-7.953451e-002;3.14915
124.54400;80.13000;19.99059;-7.966349e-002;3.14915
124.54500;80.13333;19.99074;-7.953435e-002;3.14915
124.54700;80.13667;19.99074;-7.953423e-002;3.14915
124.54900;80.14000;19.99074;-7.979229e-002;3.14916
124.55100;80.14333;19.99089;-7.979218e-002;3.14916
124.55200;80.14667;19.99089;-7.979212e-002;3.14916
124.55300;80.15000;19.99059;-7.966299e-002;3.14916
124.55500;80.15333;19.99043;-7.979196e-002;3.14916
124.55700;80.15667;19.99043;-7.979184e-002;3.14916
124.56000;80.16000;19.99043;-7.979168e-002;3.14916
124.56000;80.16333;19.98983;-7.979168e-002;3.14916
124.56100;80.16667;19.98953;-7.992070e-002;3.14916
124.56300;80.17000;19.98922;-7.992059e-002;3.14916
124.56500;80.17333;19.98907;-7.992047e-002;3.14916
124.56700;80.17667;19.98892;-7.992036e-002;3.14917
124.56800;80.18000;19.98831;-7.979123e-002;3.14917
124.57000;80.18333;19.98801;-7.979111e-002;3.14917
124.57100;80.18667;19.98801;-7.979106e-002;3.14917
124.57300;80.19000;19.98801;-7.979095e-002;3.14917
124.57500;80.19333;19.98801;-7.979083e-002;3.14917
124.57600;80.19667;19.98801;-7.991986e-002;3.14917
124.57800;80.20000;19.98801;-7.979066e-002;3.14917
124.58000;80.20333;19.98816;-7.991963e-002;3.14917
124.58300;80.20667;19.98907;-7.991947e-002;3.14918
124.58400;80.21000;19.98953;-7.991941e-002;3.14918
124.58600;80.21333;19.98937;-8.004838e-002;3.14918
124.58700;80.21667;19.98892;-8.004833e-002;3.14918
124.59000;80.22000;19.98877;-8.017724e-002;3.14918
124.59200;80.22333;19.98862;-8.030621e-002;3.14918
124.59300;80.22667;19.98847;-8.030615e-002;3.14918
124.59400;80.23000;19.98847;-8.017702e-002;3.14918
124.59600;80.23333;19.98831;-8.004783e-002;3.14918
124.59800;80.23667;19.98831;-8.004771e-002;3.14918
124.59900;80.24000;19.98831;-8.056398e-002;3.14918
124.60100;80.24333;19.98786;-8.108020e-002;3.14919
124.60200;80.24667;19.98695;-8.043474e-002;3.14919
124.60400;80.25000;19.98680;-8.030554e-002;3.14919
124.60500;80.25333;19.98635;-8.030548e-002;3.14919
124.60600;80.25667;19.98619;-8.030542e-002;3.14919
124.60800;80.26000;19.98635;-8.056347e-002;3.14919
124.61000;80.26333;19.98710;-8.069245e-002;3.14919
124.61200;80.26667;19.98756;-8.069234e-002;3.14919
124.61300;80.27000;19.98786;-8.056320e-002;3.14919
124.61500;80.27333;19.98756;-8.043400e-002;3.14919
124.61700;80.27667;19.98710;-7.991757e-002;3.14919
124.61800;80.28000;19.98665;-7.965934e-002;3.14920
124.61900;80.28333;19.98665;-7.940112e-002;3.14920
124.62100;80.28667;19.98650;-7.953009e-002;3.14920
124.62300;80.29000;19.98619;-8.004630e-002;3.14920
124.62400;80.29333;19.98619;-8.017534e-002;3.14920
124.62600;80.29667;19.98619;-8.017523e-002;3.14920
124.62800;80.30000;19.98619;-7.978787e-002;3.14920
124.62900;80.30333;19.98619;-7.978780e-002;3.14920
124.63100;80.30667;19.98604;-7.991677e-002;3.14920
124.63300;80.31000;19.98589;-8.030391e-002;3.14920
124.63500;80.31333;19.98574;-8.056196e-002;3.14921
124.63600;80.31667;19.98559;-8.030374e-002;3.14921
124.63800;80.32000;19.98574;-8.030363e-002;3.14921
124.63900;80.32333;19.98574;-8.030357e-002;3.14921
124.64100;80.32667;19.98574;-8.043254e-002;3.14921
124.64200;80.33000;19.98574;-8.069065e-002;3.14921
124.64400;80.33333;19.98559;-8.056146e-002;3.14921
124.64600;80.33667;19.98589;-8.030318e-002;3.14921
124.64800;80.34000;19.98604;-8.030307e-002;3.14921
124.65000;80.34333;19.98650;-8.030295e-002;3.14921
124.65100;80.34667;19.98635;-8.030291e-002;3.14921
124.65300;80.35000;19.98574;-8.030279e-002;3.14922
124.65400;80.35333;19.98559;-8.056090e-002;3.14922
124.65600;80.35667;19.98544;-8.056078e-002;3.14922
124.65800;80.36000;19.98528;-8.043159e-002;3.14922
124.65900;80.36333;19.98528;-8.043152e-002;3.14922
124.66200;80.36667;19.98528;-8.017320e-002;3.14922
124.66300;80.37000;19.98544;-7.991498e-002;3.14922
124.66400;80.37333;19.98589;-8.030217e-002;3.14922
124.66700;80.37667;19.98589;-8.030200e-002;3.14922
124.66800;80.38000;19.98604;-8.030194e-002;3.14922
124.67000;80.38333;19.98604;-8.030183e-002;3.14923
124.67100;80.38667;19.98635;-8.030178e-002;3.14923
124.67400;80.39000;19.98650;-8.055977e-002;3.14923
124.67600;80.39333;19.98665;-8.055966e-002;3.14923
124.67600;80.39667;19.98635;-8.068873e-002;3.14923
124.67700;80.40000;19.98604;-8.068869e-002;3.14923
124.67900;80.40333;19.98604;-8.055950e-002;3.14923
124.68100;80.40667;19.98604;-8.030122e-002;3.14923
124.68200;80.41000;19.98604;-8.043024e-002;3.14923
124.68300;80.41333;19.98604;-8.043019e-002;3.14923
124.68600;80.41667;19.98574;-8.055910e-002;3.14923
124.68700;80.42000;19.98559;-8.068813e-002;3.14924
124.68900;80.42333;19.98544;-8.055893e-002;3.14924
124.69000;80.42667;19.98528;-8.055887e-002;3.14924
124.69200;80.43000;19.98528;-8.042968e-002;3.14924
124.69400;80.43333;19.98528;-8.042957e-002;3.14924
124.69600;80.43667;19.98544;-8.042945e-002;3.14924
124.69700;80.44000;19.98544;-8.042940e-002;3.14924
124.69800;80.44333;19.98544;-8.055843e-002;3.14924
124.69900;80.44667;19.98544;-8.068745e-002;3.14924
124.70100;80.45000;19.98513;-8.068734e-002;3.14924
124.70300;80.45333;19.98483;-8.068722e-002;3.14924
124.70500;80.45667;19.98453;-8.094528e-002;3.14925
124.70700;80.46000;19.98422;-8.055792e-002;3.14925
124.70900;80.46333;19.98422;-7.991241e-002;3.14925
124.71000;80.46667;19.98468;-7.952510e-002;3.14925
124.71100;80.47000;19.98513;-7.952506e-002;3.14925
124.71400;80.47333;19.98528;-7.978305e-002;3.14925
124.71500;80.47667;19.98513;-7.991207e-002;3.14925
124.71600;80.48000;19.98453;-8.004109e-002;3.14925
124.71900;80.48333;19.98392;-7.965369e-002;3.14925
124.72000;80.48667;19.98331;-7.965363e-002;3.14925
124.72100;80.49000;19.98301;-7.965358e-002;3.14926
124.72300;80.49333;19.98240;-7.978254e-002;3.14926
124.72500;80.49667;19.98240;-7.939519e-002;3.14926
124.72600;80.50000;19.98301;-7.965330e-002;3.14926
124.72800;80.50333;19.98316;-7.952411e-002;3.14926
124.73000;80.50667;19.98286;-7.952400e-002;3.14926
124.73200;80.51000;19.98271;-7.991112e-002;3.14926
124.73300;80.51333;19.98301;-7.991107e-002;3.14926
124.73400;80.51667;19.98316;-7.978193e-002;3.14926
124.73700;80.52000;19.98316;-7.978176e-002;3.14926
124.73800;80.52333;19.98301;-8.029802e-002;3.14926
124.74000;80.52667;19.98316;-8.042699e-002;3.14927
124.74100;80.53000;19.98331;-8.042693e-002;3.14927
124.74300;80.53333;19.98301;-8.029774e-002;3.14927
124.74400;80.53667;19.98331;-8.029768e-002;3.14927
124.74600;80.54000;19.98392;-8.029757e-002;3.14927
124.74800;80.54333;19.98407;-8.029746e-002;3.14927
124.75000;80.54667;19.98407;-8.029734e-002;3.14927
124.75300;80.55000;19.98392;-7.978087e-002;3.14927
124.75400;80.55333;19.98362;-7.990989e-002;3.14927
124.75500;80.55667;19.98301;-8.003891e-002;3.14927
124.75600;80.56000;19.98256;-7.978070e-002;3.14928
124.75800;80.56333;19.98225;-7.978059e-002;3.14928
124.75900;80.56667;19.98240;-7.990960e-002;3.14928
124.76100;80.57000;19.98286;-7.990950e-002;3.14928
124.76200;80.57333;19.98301;-7.990944e-002;3.14928
124.76400;80.57667;19.98316;-8.003841e-002;3.14928
124.76700;80.58000;19.98316;-8.068363e-002;3.14928
124.76800;80.58333;19.98331;-8.042542e-002;3.14928
124.76900;80.58667;19.98377;-8.029628e-002;3.14928
124.77000;80.59000;19.98407;-8.029623e-002;3.14928
124.77300;80.59333;19.98407;-8.055422e-002;3.14929
124.77500;80.59667;19.98407;-8.068319e-002;3.14929
124.77600;80.60000;19.98438;-8.055405e-002;3.14929
124.77800;80.60333;19.98438;-8.094117e-002;3.14929
124.77900;80.60667;19.98468;-8.132835e-002;3.14929
124.78200;80.61000;19.98513;-8.132818e-002;3.14929
124.78300;80.61333;19.98513;-8.132813e-002;3.14929
124.78500;80.61667;19.98498;-8.094078e-002;3.14929
124.78700;80.62000;19.98498;-8.081159e-002;3.14929
124.78800;80.62333;19.98468;-8.068245e-002;3.14929
124.78900;80.62667;19.98468;-8.042424e-002;3.14929
124.79100;80.63000;19.98513;-8.055320e-002;3.14930
124.79300;80.63333;19.98528;-8.068217e-002;3.14930
124.79500;80.63667;19.98528;-8.094021e-002;3.14930
124.79700;80.64000;19.98513;-8.132733e-002;3.14930
124.79900;80.64333;19.98513;-8.119815e-002;3.14930
124.80000;80.64667;19.98498;-8.093994e-002;3.14930
124.80000;80.65000;19.98483;-8.081086e-002;3.14930
124.80200;80.65333;19.98498;-8.068167e-002;3.14930
124.80400;80.65667;19.98544;-8.055247e-002;3.14930
124.80600;80.66000;19.98574;-8.055236e-002;3.14930
124.80700;80.66333;19.98574;-8.055231e-002;3.14930
124.80900;80.66667;19.98589;-8.068128e-002;3.14931
124.81100;80.67000;19.98574;-8.068116e-002;3.14931
124.81300;80.67333;19.98559;-8.068106e-002;3.14931
124.81500;80.67667;19.98468;-8.055187e-002;3.14931
124.81600;80.68000;19.98392;-8.068088e-002;3.14931
124.81700;80.68333;19.98377;-8.055175e-002;3.14931
124.81900;80.68667;19.98362;-8.068071e-002;3.14931
124.82100;80.69000;19.98362;-8.055152e-002;3.14931
124.82200;80.69333;19.98453;-8.055147e-002;3.14931
124.82400;80.69667;19.98498;-8.042228e-002;3.14931
124.82600;80.70000;19.98544;-8.055124e-002;3.14932
124.82800;80.70333;19.98544;-8.068021e-002;3.14932
124.82900;80.70667;19.98619;-8.080923e-002;3.14932
124.83100;80.71000;19.98650;-8.080912e-002;3.14932
124.83300;80.71333;19.98665;-8.093808e-002;3.14932
124.83400;80.71667;19.98665;-8.093802e-002;3.14932
124.83600;80.72000;19.98619;-8.093791e-002;3.14932
124.83800;80.72333;19.98604;-8.093780e-002;3.14932
124.83900;80.72667;19.98619;-8.080867e-002;3.14932
124.84100;80.73000;19.98619;-8.067948e-002;3.14932
124.84300;80.73333;19.98574;-8.067937e-002;3.14933
124.84400;80.73667;19.98468;-8.055023e-002;3.14933
124.84500;80.74000;19.98407;-8.055018e-002;3.14933
124.84600;80.74333;19.98407;-8.042105e-002;3.14933
124.84800;80.74667;19.98407;-8.016278e-002;3.14933
124.84900;80.75000;19.98422;-8.016272e-002;3.14933
124.85100;80.75333;19.98422;-8.016261e-002;3.14933
124.85300;80.75667;19.98422;-8.003342e-002;3.14933
124.85400;80.76000;19.98422;-8.016245e-002;3.14933
124.85600;80.76333;19.98407;-8.029142e-002;3.14933
124.85800;80.76667;19.98301;-8.029130e-002;3.14933
124.86000;80.77000;19.98271;-8.029119e-002;3.14934
124.86100;80.77333;19.98286;-8.042021e-002;3.14934
124.86200;80.77667;19.98271;-8.029108e-002;3.14934
124.86600;80.78000;19.98271;-8.016177e-002;3.14934
124.86700;80.78333;19.98225;-8.003264e-002;3.14934
124.86800;80.78667;19.98210;-8.029074e-002;3.14934
124.86900;80.79000;19.98210;-8.041976e-002;3.14934
124.87100;80.79333;19.98195;-8.054872e-002;3.14934
124.87300;80.79667;19.98165;-8.093583e-002;3.14934
124.87400;80.80000;19.98074;-8.080670e-002;3.14934
124.87600;80.80333;19.98059;-8.067751e-002;3.14934
124.87700;80.80667;19.98059;-8.054839e-002;3.14935
124.87900;80.81000;19.98150;-8.067735e-002;3.14935
124.88200;80.81333;19.98180;-8.054811e-002;3.14935
124.88300;80.81667;19.98316;-8.041897e-002;3.14935
124.88500;80.82000;19.98392;-8.080609e-002;3.14935
124.88600;80.82333;19.98453;-8.170956e-002;3.14935
124.88800;80.82667;19.98498;-8.183852e-002;3.14935
124.89000;80.83000;19.98483;-8.183841e-002;3.14935
124.89200;80.83333;19.98468;-8.183831e-002;3.14935
124.89400;80.83667;19.98483;-8.145096e-002;3.14936
124.89500;80.84000;19.98468;-8.119275e-002;3.14936
124.89700;80.84333;19.98392;-8.093449e-002;3.14936
124.89900;80.84667;19.98377;-8.106346e-002;3.14936
124.90000;80.85000;19.98392;-8.106340e-002;3.14936
124.90100;80.85333;19.98392;-8.106334e-002;3.14936
124.90400;80.85667;19.98407;-8.119225e-002;3.14936
124.90600;80.86000;19.98407;-8.119214e-002;3.14936
124.90700;80.86333;19.98407;-8.106301e-002;3.14936
124.90900;80.86667;19.98407;-8.106289e-002;3.14936
124.91100;80.87000;19.98438;-8.106278e-002;3.14936
124.91200;80.87333;19.98438;-8.119180e-002;3.14937
124.91400;80.87667;19.98407;-8.157891e-002;3.14937
124.91600;80.88000;19.98362;-8.106250e-002;3.14937
124.91700;80.88333;19.98271;-8.106244e-002;3.14937
124.91800;80.88667;19.98240;-8.093331e-002;3.14937
124.92000;80.89000;19.98256;-8.106228e-002;3.14937
124.92200;80.89333;19.98316;-8.093309e-002;3.14937
124.92300;80.89667;19.98392;-8.080396e-002;3.14937
124.92400;80.90000;19.98422;-8.067483e-002;3.14937
124.92600;80.90333;19.98438;-8.067472e-002;3.14937
124.92900;80.90667;19.98438;-8.080362e-002;3.14938
124.93000;80.91000;19.98453;-8.093264e-002;3.14938
124.93200;80.91333;19.98468;-8.106160e-002;3.14938
124.93300;80.91667;19.98468;-8.093248e-002;3.14938
124.93400;80.92000;19.98468;-8.106149e-002;3.14938
124.93700;80.92333;19.98438;-8.157763e-002;3.14938
124.93800;80.92667;19.98407;-8.157757e-002;3.14938
124.94000;80.93000;19.98377;-8.157745e-002;3.14938
124.94100;80.93333;19.98377;-8.157740e-002;3.14938
124.94300;80.93667;19.98362;-8.157728e-002;3.14938
124.94400;80.94000;19.98362;-8.157723e-002;3.14938
124.94600;80.94333;19.98362;-8.144804e-002;3.14938
124.94800;80.94667;19.98377;-8.183516e-002;3.14939
124.95000;80.95000;19.98438;-8.183504e-002;3.14939
124.95100;80.95333;19.98453;-8.144776e-002;3.14939
124.95200;80.95667;19.98468;-8.131863e-002;3.14939
124.95600;80.96000;19.98574;-8.118932e-002;3.14939
124.95700;80.96333;19.98574;-8.118928e-002;3.14939
124.95800;80.96667;19.98589;-8.106014e-002;3.14939
124.96000;80.97000;19.98604;-8.170540e-002;3.14939
124.96200;80.97333;19.98574;-8.157622e-002;3.14939
124.96400;80.97667;19.98559;-8.144703e-002;3.14940
124.96500;80.98000;19.98468;-8.144698e-002;3.14940
124.96600;80.98333;19.98468;-8.118877e-002;3.14940
124.96800;80.98667;19.98468;-8.131773e-002;3.14940
124.96900;80.99000;19.98438;-8.118860e-002;3.14940
124.97000;80.99333;19.98347;-8.131761e-002;3.14940
124.97200;80.99667;19.98286;-8.105937e-002;3.14940
124.97400;81.00000;19.98301;-8.105925e-002;3.14940
124.97500;81.00333;19.98301;-8.118826e-002;3.14940
124.97800;81.00667;19.98301;-8.105902e-002;3.14940
124.97900;81.01000;19.98331;-8.092989e-002;3.14940
124.98200;81.01333;19.98392;-8.105879e-002;3.14941
124.98400;81.01667;19.98392;-8.105868e-002;3.14941
124.98600;81.02000;19.98438;-8.118764e-002;3.14941
124.98800;81.02333;19.98468;-8.118753e-002;3.14941
124.98900;81.02667;19.98513;-8.105841e-002;3.14941
124.99000;81.03000;19.98528;-8.105835e-002;3.14941
124.99200;81.03333;19.98528;-8.131638e-002;3.14941
124.99400;81.03667;19.98498;-8.157442e-002;3.14941
124.99600;81.04000;19.98483;-8.170338e-002;3.14941
124.99800;81.04333;19.98483;-8.144512e-002;3.14941
125.00000;81.04667;19.98498;-8.144500e-002;3.14942
125.00100;81.05000;19.98468;-8.170310e-002;3.14942
125.00300;81.05333;19.98468;-8.144484e-002;3.14942
125.00400;81.05667;19.98483;-8.144479e-002;3.14942
125.00600;81.06000;19.98528;-8.157375e-002;3.14942
125.00700;81.06333;19.98589;-8.170275e-002;3.14942
125.00900;81.06667;19.98574;-8.170265e-002;3.14942
125.01100;81.07000;19.98559;-8.170253e-002;3.14942
125.01300;81.07333;19.98544;-8.208964e-002;3.14942
125.01500;81.07667;19.98513;-8.208953e-002;3.14942
125.01600;81.08000;19.98438;-8.208947e-002;3.14943
125.01700;81.08333;19.98392;-8.208942e-002;3.14943
